Name,Total_CPU,Total_IO,Total_Network,Input_Size,Output_Size
setSignedBitfield,3.6,1.9999999999999998,1.2000000000000002,32,8
getUnsignedBitfield,3.85,2.15,1.3000000000000003,24,8
getSignedBitfield,4.05,2.25,1.3500000000000003,24,8
checkUnsignedBitfieldOverflow,6.01,3.23,1.8400000000000003,36,8
checkSignedBitfieldOverflow,8.57,4.51,2.4800000000000004,36,8
printBits,9.42,5.01,2.7800000000000002,12,8
getBitOffsetFromArgument,10.22,5.41,2.9800000000000004,32,8
getBitfieldTypeFromArgument,11.020000000000001,5.8100000000000005,3.1800000000000006,32,8
lookupStringForBitCommand,12.220000000000002,6.41,3.4800000000000004,24,8
getObjectReadOnlyString,13.420000000000002,7.01,3.7800000000000002,24,8
setbitCommand,14.620000000000001,7.609999999999999,4.08,8,8
getbitCommand,16.02,8.309999999999999,4.43,8,8
bitopCommand,24.77,13.11,7.13,8,8
bitcountCommand,29.37,15.41,8.28,8,8
bitposCommand,37.730000000000004,19.59,10.37,8,8
bitfieldGeneric,47.03,24.34,12.82,12,8
bitfieldCommand,47.03,24.34,12.82,8,8
bitfieldroCommand,47.03,24.34,12.82,8,8
ziplistSafeToAdd,0.4,0.2,0.1,12,8
zipEncodingLenSize,1.4,0.7,0.35,4,4
zipIntSize,1.7999999999999998,0.8999999999999999,0.44999999999999996,4,4
zipStoreEntryEncoding,3.5999999999999996,1.7999999999999998,0.8999999999999999,16,8
zipStorePrevEntryLengthLarge,3.8,1.9,0.95,12,8
zipStorePrevEntryLength,4.8,2.4,1.2,12,8
zipPrevLenByteDiff,4.8,2.4,1.2,12,8
zipTryEncoding,6.4,3.2,1.6,28,8
zipSaveInteger,7.800000000000001,3.9000000000000004,1.9500000000000002,20,8
zipLoadInteger,9.200000000000001,4.6000000000000005,2.3000000000000003,12,8
zipEntry,9.200000000000001,4.6000000000000005,2.3000000000000003,16,8
zipEntrySafe,11.200000000000001,5.6000000000000005,2.8000000000000003,32,8
zipRawEntryLengthSafe,11.200000000000001,5.6000000000000005,2.8000000000000003,20,8
zipRawEntryLength,11.200000000000001,5.6000000000000005,2.8000000000000003,8,8
zipAssertValidEntry,11.200000000000001,5.6000000000000005,2.8000000000000003,20,8
ziplistNew,11.200000000000001,5.6000000000000005,2.8000000000000003,8,8
ziplistResize,11.200000000000001,5.6000000000000005,2.8000000000000003,12,8
__ziplistCascadeUpdate,13.900000000000002,7.000000000000001,3.5500000000000003,16,8
__ziplistDelete,15.150000000000002,7.650000000000001,3.9000000000000004,20,8
__ziplistInsert,18.150000000000002,9.150000000000002,4.65,28,8
ziplistMerge,19.950000000000003,10.050000000000002,5.1000000000000005,16,8
ziplistPush,20.150000000000002,10.150000000000002,5.15,24,8
ziplistIndex,21.650000000000002,10.950000000000003,5.6000000000000005,12,8
ziplistNext,22.05,11.150000000000002,5.7,16,8
ziplistPrev,22.85,11.550000000000002,5.9,16,8
ziplistGet,24.05,12.150000000000002,6.2,32,8
ziplistInsert,24.05,12.150000000000002,6.2,28,8
ziplistDelete,24.05,12.150000000000002,6.2,16,8
ziplistDeleteRange,24.25,12.250000000000002,6.25,16,8
ziplistReplace,25.45,12.850000000000001,6.55,28,8
ziplistCompare,26.65,13.450000000000001,6.85,20,8
ziplistFind,28.7,14.500000000000002,7.3999999999999995,32,8
ziplistLen,29.55,14.950000000000001,7.6499999999999995,8,8
ziplistBlobLen,29.55,14.950000000000001,7.6499999999999995,8,8
ziplistRepr,31.400000000000002,15.950000000000001,8.2,8,8
ziplistValidateIntegrity,33.85,17.200000000000003,8.85,28,8
ziplistRandomPair,34.050000000000004,17.300000000000004,8.9,28,8
uintCompare,34.050000000000004,17.300000000000004,8.9,16,8
ziplistSaveValue,34.050000000000004,17.300000000000004,8.9,28,8
ziplistRandomPairs,35.150000000000006,17.950000000000003,9.3,28,8
ziplistRandomPairsUnique,36.2,18.500000000000004,9.600000000000001,28,8
createList,36.2,18.500000000000004,9.600000000000001,0,8
createIntList,36.2,18.500000000000004,9.600000000000001,0,8
usec,36.2,18.500000000000004,9.600000000000001,8,8
stress,37.25,19.150000000000002,10.000000000000002,16,8
pop,38.85,19.950000000000003,10.400000000000002,12,8
randstring,39.300000000000004,20.200000000000003,10.550000000000002,16,8
verify,39.550000000000004,20.35,10.650000000000002,16,8
insertHelper,39.550000000000004,20.35,10.650000000000002,21,8
compareHelper,39.550000000000004,20.35,10.650000000000002,17,8
strEntryBytesSmall,39.550000000000004,20.35,10.650000000000002,4,4
strEntryBytesLarge,39.550000000000004,20.35,10.650000000000002,4,4
ziplistTest,59.650000000000006,31.05,16.550000000000004,16,8
activeDefragAlloc,0.2,0.1,0.05,8,8
activeDefragSds,0.4,0.2,0.1,4,8
activeDefragStringOb,2.2,1.1,0.55,8,8
activeDefragLuaScript,2.6,1.3,0.65,8,8
dictDefragTables,3.2,1.6,0.8,8,8
zslUpdateNode,4.050000000000001,2.0500000000000003,1.05,32,8
zslDefrag,5.300000000000001,2.7500000000000004,1.4500000000000002,24,8
activeDefragZsetEntry,5.700000000000001,2.9500000000000006,1.5500000000000003,16,8
activeDefragSdsDictCallback,5.700000000000001,2.9500000000000006,1.5500000000000003,16,8
activeDefragSdsDict,5.950000000000001,3.1000000000000005,1.6500000000000004,12,8
activeDefragList,8.400000000000002,4.3500000000000005,2.3000000000000003,12,8
activeDefragQuickListNode,9.600000000000001,4.950000000000001,2.6000000000000005,16,8
activeDefragQuickListNodes,9.850000000000001,5.100000000000001,2.7000000000000006,8,8
defragLater,9.850000000000001,5.100000000000001,2.7000000000000006,16,8
scanLaterList,11.900000000000002,6.150000000000001,3.250000000000001,24,8
scanLaterZsetCallback,11.900000000000002,6.150000000000001,3.250000000000001,16,8
scanLaterZset,12.100000000000001,6.250000000000001,3.3000000000000007,16,8
scanCallbackCountScanned,12.100000000000001,6.250000000000001,3.3000000000000007,16,8
scanLaterSet,12.3,6.3500000000000005,3.3500000000000005,16,8
scanLaterHash,12.5,6.45,3.4000000000000004,16,8
defragQuicklist,13.1,6.75,3.5500000000000003,16,8
defragZsetSkiplist,14.55,7.5,3.95,16,8
defragHash,15.15,7.8,4.1000000000000005,16,8
defragSet,15.75,8.1,4.250000000000001,16,8
defragRaxNode,15.95,8.2,4.300000000000001,8,8
scanLaterStreamListpacks,17.599999999999998,9.049999999999999,4.750000000000001,24,8
defragRadixTree,18.65,9.6,5.050000000000001,28,8
defragStreamConsumerPendingEntry,18.849999999999998,9.7,5.1000000000000005,16,8
defragStreamConsumer,19.45,10.0,5.250000000000001,16,8
defragStreamConsumerGroup,19.849999999999998,10.2,5.3500000000000005,16,8
defragStream,20.849999999999998,10.7,5.6000000000000005,16,8
defragModule,21.049999999999997,10.799999999999999,5.65,16,8
defragKey,26.65,13.6,7.050000000000001,16,8
defragScanCallback,27.049999999999997,13.799999999999999,7.15,16,8
getAllocatorFragmentation,27.249999999999996,13.899999999999999,7.2,8,8
defragOtherGlobals,27.249999999999996,13.899999999999999,7.2,0,0
defragLaterItem,29.049999999999997,14.799999999999999,7.65,28,8
defragLaterStep,31.699999999999996,16.2,8.4,16,8
computeDefragCycles,32.3,16.5,8.55,0,0
activeDefragCycle,36.83,18.84,9.770000000000001,8,8
activeDefragCycle,36.83,18.84,9.770000000000001,8,0
activeDefragAlloc,36.83,18.84,9.770000000000001,8,8
activeDefragStringOb,36.83,18.84,9.770000000000001,8,8
time_independent_strcmp,0.25,0.15,0.1,20,8
ACLHashPassword,0.5,0.3,0.2,12,8
ACLCheckPasswordHash,1.15,0.6499999999999999,0.4,12,8
ACLStringHasSpaces,1.5999999999999999,0.8999999999999999,0.55,12,8
ACLGetCommandCategoryFlagByName,2.05,1.15,0.7000000000000001,8,8
ACLListMatchLoadedUser,2.05,1.15,0.7000000000000001,16,8
ACLListMatchSds,2.05,1.15,0.7000000000000001,16,8
ACLListFreeSds,2.05,1.15,0.7000000000000001,8,8
ACLListDupSds,2.05,1.15,0.7000000000000001,8,8
ACLKeyPatternCreate,2.05,1.15,0.7000000000000001,8,8
ACLKeyPatternFree,2.05,1.15,0.7000000000000001,8,8
ACLListMatchKeyPattern,2.05,1.15,0.7000000000000001,16,8
ACLListFreeKeyPattern,2.05,1.15,0.7000000000000001,8,8
ACLListDupKeyPattern,2.05,1.15,0.7000000000000001,8,8
sdsCatPatternString,2.8499999999999996,1.5499999999999998,0.9000000000000001,12,8
ACLCreateSelector,2.8499999999999996,1.5499999999999998,0.9000000000000001,4,8
ACLFreeSelector,2.8499999999999996,1.5499999999999998,0.9000000000000001,8,8
ACLCopySelector,3.8999999999999995,2.15,1.25,8,8
ACLListFreeSelector,3.8999999999999995,2.15,1.25,8,8
ACLListDuplicateSelector,3.8999999999999995,2.15,1.25,8,8
ACLUserGetRootSelector,3.8999999999999995,2.15,1.25,8,8
ACLCreateUser,4.1,2.25,1.3,12,8
ACLCreateUnlinkedUser,4.55,2.5,1.4500000000000002,8,8
ACLFreeUser,4.75,2.6,1.5000000000000002,8,8
ACLFreeUserAndKillClients,5.6,3.0500000000000003,1.7500000000000002,8,8
ACLCopyUser,6.0,3.2500000000000004,1.8500000000000003,16,8
ACLFreeUsersSet,6.0,3.2500000000000004,1.8500000000000003,8,8
ACLGetCommandBitCoordinates,6.2,3.3500000000000005,1.9000000000000004,24,8
ACLGetSelectorCommandBit,6.4,3.4500000000000006,1.9500000000000004,12,8
ACLSelectorCanExecuteFutureCommands,6.4,3.4500000000000006,1.9500000000000004,8,8
ACLSetSelectorCommandBit,7.0,3.750000000000001,2.1000000000000005,16,8
ACLSelectorRemoveCommandRule,8.25,4.400000000000001,2.4500000000000006,12,8
ACLUpdateCommandRules,8.65,4.600000000000001,2.5500000000000007,20,8
ACLChangeSelectorPerm,9.1,4.850000000000001,2.7000000000000006,20,8
ACLSetSelectorCommandBitsForCategory,9.799999999999999,5.250000000000002,2.920000000000001,28,8
ACLRecomputeCommandBitsFromCommandRulesAllUsers,11.399999999999999,6.200000000000002,3.4700000000000006,0,8
ACLSetSelectorCategory,11.599999999999998,6.300000000000002,3.5200000000000005,20,8
ACLCountCategoryBitsForCommands,12.699999999999998,6.900000000000002,3.8400000000000003,40,8
ACLCountCategoryBitsForSelector,12.899999999999997,7.000000000000002,3.89,32,8
ACLDescribeSelectorCommandRules,13.949999999999998,7.550000000000002,4.19,8,8
ACLDescribeSelector,15.249999999999998,8.250000000000002,4.590000000000001,8,8
ACLDescribeUser,16.799999999999997,9.100000000000001,5.090000000000001,8,8
ACLLookupCommand,16.799999999999997,9.100000000000001,5.090000000000001,8,8
ACLResetFirstArgsForCommand,17.249999999999996,9.350000000000001,5.240000000000001,12,8
ACLResetFirstArgs,18.299999999999997,9.950000000000001,5.590000000000001,8,8
ACLAddAllowedFirstArg,19.15,10.4,5.840000000000001,20,8
aclCreateSelectorFromOpSet,19.68,10.69,6.010000000000001,12,8
ACLSetSelector,27.53,14.64,8.010000000000002,20,8
ACLSetUser,33.43,17.64,9.530000000000001,20,8
ACLSetUserStringError,35.03,18.44,9.930000000000001,8,8
ACLCreateDefaultUser,35.03,18.44,9.930000000000001,8,8
ACLInit,35.03,18.44,9.930000000000001,8,0
ACLCheckUserCredentials,36.08,18.990000000000002,10.230000000000002,16,8
addAuthErrReply,36.48,19.19,10.330000000000002,16,8
checkPasswordBasedAuth,37.08,19.490000000000002,10.480000000000002,24,8
ACLAuthenticateUser,37.28,19.590000000000003,10.530000000000003,32,8
ACLGetCommandID,37.88,19.890000000000004,10.680000000000003,4,8
ACLClearCommandID,38.080000000000005,19.990000000000006,10.730000000000004,8,0
ACLGetUserByName,38.28000000000001,20.090000000000007,10.780000000000005,12,8
ACLSelectorCheckKey,39.93000000000001,20.94000000000001,11.230000000000004,24,8
ACLSelectorHasUnrestrictedKeyAccess,41.580000000000005,21.79000000000001,11.680000000000003,12,8
ACLCheckChannelAgainstList,42.03000000000001,22.04000000000001,11.830000000000004,24,8
initACLKeyResultCache,42.03000000000001,22.04000000000001,11.830000000000004,8,8
cleanupACLKeyResultCache,42.23000000000001,22.14000000000001,11.880000000000004,8,8
ACLSelectorCheckCmd,45.78000000000001,23.990000000000013,12.880000000000004,44,8
ACLUserCheckKeyPerm,46.43000000000001,24.340000000000014,13.080000000000004,24,8
ACLUserCheckCmdWithUnrestrictedKeyAccess,47.080000000000005,24.690000000000015,13.280000000000003,32,8
ACLUserCheckChannelPerm,47.93000000000001,25.140000000000015,13.530000000000003,16,8
ACLCheckAllUserCommandPerm,48.78000000000001,25.590000000000014,13.780000000000003,36,8
ACLCheckAllPerm,48.78000000000001,25.590000000000014,13.780000000000003,16,8
ACLKillPubsubClientsIfNeeded,53.18000000000001,28.140000000000015,15.280000000000003,16,8
ACLMergeSelectorArguments,54.68000000000001,28.940000000000015,15.730000000000002,28,8
ACLStringSetUser,56.260000000000005,29.780000000000015,16.200000000000003,24,8
ACLAppendUserForLoading,59.010000000000005,31.280000000000015,17.050000000000004,20,8
ACLLoadConfiguredUsers,60.46000000000001,32.08000000000001,17.500000000000004,8,8
ACLLoadFromFile,64.81,34.58000000000001,19.000000000000004,8,8
ACLSaveToFile,67.31,35.88000000000001,19.700000000000003,8,8
ACLLoadUsersAtStartup,68.11,36.28000000000001,19.900000000000002,8,0
ACLLogMatchEntry,69.31,36.88000000000001,20.200000000000003,16,8
ACLFreeLogEntry,69.31,36.88000000000001,20.200000000000003,8,8
ACLUpdateInfoMetrics,70.31,37.38000000000001,20.450000000000003,4,0
addACLLogEntry,72.41,38.48000000000001,21.050000000000004,28,8
getAclErrorMessage,73.41,38.98000000000001,21.300000000000004,28,8
aclCatWithFlags,74.31,39.48000000000001,21.570000000000004,32,8
aclAddReplySelectorDescription,76.01,40.38000000000001,22.070000000000004,16,8
aclCommand,87.31,46.28000000000001,25.270000000000003,8,8
addReplyCommandCategories,87.76,46.53000000000001,25.42,16,8
authCommand,89.16000000000001,47.23000000000001,25.770000000000003,8,8
ACLUpdateDefaultUserPassword,89.56000000000002,47.430000000000014,25.870000000000005,4,0
parseProtocolsConfig,1.6500000000000001,0.8500000000000001,0.45000000000000007,8,8
sslLockingCallback,2.0500000000000003,1.05,0.55,20,8
initCryptoLocks,2.5000000000000004,1.3,0.7000000000000001,8,0
tlsInit,2.7000000000000006,1.4000000000000001,0.7500000000000001,8,0
tlsCleanup,3.1000000000000005,1.6,0.8500000000000001,8,0
tlsPasswordCallback,3.5000000000000004,1.8,0.9500000000000001,24,8
createSSLContext,6.5,3.3,1.7000000000000002,16,8
tlsConfigure,11.71,6.08,3.24,12,8
createTLSConnection,11.91,6.18,3.29,4,8
connCreateTLS,11.91,6.18,3.29,8,8
updateTLSError,12.11,6.279999999999999,3.34,8,8
connCreateAcceptedTLS,12.51,6.4799999999999995,3.44,12,8
handleSSLReturnCode,13.31,6.88,3.64,20,8
updateStateAfterSSLIO,15.110000000000001,7.78,4.09,16,8
registerSSLEvent,16.11,8.280000000000001,4.34,12,8
updateSSLEvent,16.91,8.680000000000001,4.54,8,8
tlsHandleEvent,21.310000000000002,10.880000000000003,5.640000000000001,12,8
tlsEventHandler,21.310000000000002,10.880000000000003,5.640000000000001,24,8
tlsAcceptHandler,21.96,11.230000000000002,5.840000000000001,24,8
connTLSAddr,21.96,11.230000000000002,5.840000000000001,32,8
connTLSIsLocal,21.96,11.230000000000002,5.840000000000001,8,8
connTLSListen,21.96,11.230000000000002,5.840000000000001,8,8
connTLSShutdown,22.36,11.430000000000001,5.94,8,8
connTLSClose,23.16,11.830000000000002,6.140000000000001,8,8
connTLSAccept,24.16,12.330000000000002,6.390000000000001,12,8
connTLSConnect,24.76,12.630000000000003,6.540000000000001,32,8
connTLSWrite,24.96,12.730000000000002,6.590000000000001,20,8
connTLSWritev,26.91,13.780000000000003,7.190000000000001,20,8
connTLSRead,27.11,13.880000000000003,7.240000000000001,20,8
connTLSGetLastError,27.31,13.980000000000002,7.290000000000001,8,8
connTLSSetWriteHandler,27.709999999999997,14.180000000000001,7.390000000000001,16,8
connTLSSetReadHandler,27.709999999999997,14.180000000000001,7.390000000000001,12,8
setBlockingTimeout,27.709999999999997,14.180000000000001,7.390000000000001,16,8
unsetBlockingTimeout,27.709999999999997,14.180000000000001,7.390000000000001,8,8
connTLSBlockingConnect,28.31,14.480000000000002,7.540000000000001,28,8
connTLSSyncWrite,28.31,14.480000000000002,7.540000000000001,28,8
connTLSSyncRead,28.31,14.480000000000002,7.540000000000001,28,8
connTLSSyncReadLine,29.52,15.110000000000003,7.880000000000001,28,8
connTLSGetType,29.52,15.110000000000003,7.880000000000001,8,8
tlsHasPendingData,29.72,15.210000000000003,7.930000000000001,0,4
tlsProcessPendingData,29.97,15.360000000000003,8.030000000000001,0,8
connTLSGetPeerCert,30.77,15.760000000000003,8.23,8,8
RedisRegisterConnectionTypeTLS,30.77,15.760000000000003,8.23,0,4
RedisRegisterConnectionTypeTLS,30.77,15.760000000000003,8.23,0,4
RedisModule_OnLoad,31.57,16.160000000000004,8.43,20,8
RedisModule_OnUnload,31.57,16.160000000000004,8.43,8,8
interleave64,0.0,0.0,0.0,8,8
deinterleave64,0.0,0.0,0.0,8,8
geohashGetCoordRange,0.0,0.0,0.0,16,8
geohashEncode,0.6000000000000001,0.30000000000000004,0.15000000000000002,41,8
geohashEncodeType,0.6000000000000001,0.30000000000000004,0.15000000000000002,25,8
geohashEncodeWGS84,0.6000000000000001,0.30000000000000004,0.15000000000000002,25,8
geohashDecode,0.8,0.4,0.2,20,8
geohashDecodeType,0.8,0.4,0.2,12,8
geohashDecodeWGS84,0.8,0.4,0.2,12,8
geohashDecodeAreaToLongLat,1.8,0.9,0.45,16,8
geohashDecodeToLongLatType,2.0,1.0,0.5,12,8
geohashDecodeToLongLatWGS84,2.0,1.0,0.5,12,8
geohash_move_x,2.6,1.3,0.65,9,8
geohash_move_y,3.2,1.6,0.8,9,8
geohashNeighbors,3.2,1.6,0.8,16,8
benchmarkVersion,0.4,0.2,0.1,8,4
ustime,0.4,0.2,0.1,8,8
mstime,0.4,0.2,0.1,8,8
dictSdsHash,0.4,0.2,0.1,8,8
dictSdsKeyCompare,0.6000000000000001,0.30000000000000004,0.15000000000000002,24,8
getRedisContext,4.16,2.08,1.04,20,8
getRedisConfig,7.25,3.65,1.85,20,8
freeRedisConfig,7.65,3.85,1.9500000000000002,8,8
freeClient,8.55,4.45,2.3000000000000003,4,8
freeAllClients,8.8,4.6000000000000005,2.4000000000000004,8,8
resetClient,8.8,4.6000000000000005,2.4000000000000004,4,8
randomizeClientKey,9.65,5.1000000000000005,2.7,4,8
setClusterKeyHashTag,10.5,5.550000000000001,2.95,4,8
clientDone,11.8,6.3500000000000005,3.4000000000000004,4,0
readHandler,18.05,9.600000000000001,5.1000000000000005,24,8
writeHandler,20.3,10.750000000000002,5.7,24,8
createClient,27.75,14.600000000000001,7.75,20,8
createMissingClients,28.4,14.950000000000001,7.95,4,0
showLatencyReport,31.75,16.700000000000003,8.9,8,8
initBenchmarkThreads,32.2,16.950000000000003,9.05,0,8
startBenchmarkThreads,32.95,17.400000000000002,9.32,0,8
benchmark,34.35,18.1,9.67,20,8
createBenchmarkThread,34.550000000000004,18.200000000000003,9.72,4,8
freeBenchmarkThread,34.75000000000001,18.300000000000004,9.770000000000001,8,8
freeBenchmarkThreads,35.20000000000001,18.550000000000004,9.920000000000002,0,8
execBenchmarkThread,35.20000000000001,18.550000000000004,9.920000000000002,8,8
createClusterNode,35.40000000000001,18.650000000000006,9.970000000000002,12,8
freeClusterNode,37.100000000000016,19.550000000000004,10.470000000000002,8,8
freeClusterNodes,37.55000000000002,19.800000000000004,10.620000000000003,0,8
addClusterNode,37.75000000000002,19.900000000000006,10.670000000000003,8,8
fetchClusterConfiguration,46.910000000000025,24.680000000000007,13.160000000000004,0,8
fetchClusterSlotsConfiguration,50.050000000000026,26.35000000000001,14.070000000000004,4,8
updateClusterSlotsConfiguration,50.60000000000002,26.800000000000008,14.370000000000005,0,8
genBenchmarkRandomData,50.85000000000002,26.950000000000006,14.470000000000004,12,8
parseOptions,67.50000000000003,35.30000000000001,18.670000000000005,12,8
showThroughput,68.50000000000003,35.80000000000001,18.920000000000005,24,8
test_is_selected,68.70000000000003,35.90000000000001,18.970000000000006,8,8
main,79.70000000000003,41.55000000000001,21.920000000000005,12,8
sha256_transform,0.75,0.44999999999999996,0.30000000000000004,8,8
sha256_init,0.75,0.44999999999999996,0.30000000000000004,8,8
sha256_update,1.2,0.7,0.45000000000000007,12,8
sha256_final,2.3499999999999996,1.3499999999999999,0.8500000000000001,8,8
siptlw,0.4,0.2,0.1,4,4
siphash,0.8500000000000001,0.45,0.25,20,8
siphash_nocase,1.3,0.7,0.4,20,8
siphash_test,2.8,1.5,0.8500000000000001,8,8
main,3.1999999999999997,1.7,0.9500000000000001,8,4
crc_reflect,0.25,0.15,0.1,8,4
_crc64,1.3,0.7500000000000001,0.44999999999999996,20,8
crc64_init,1.3,0.7500000000000001,0.44999999999999996,8,0
crc64,1.3,0.7500000000000001,0.44999999999999996,24,8
crc64Test,1.3,0.7500000000000001,0.44999999999999996,16,8
main,1.3,0.7500000000000001,0.44999999999999996,12,8
parseBulk,0.4,0.2,0.1,16,8
parseSimpleString,0.4,0.2,0.1,16,8
parseError,0.4,0.2,0.1,16,8
parseLong,0.4,0.2,0.1,16,8
parseAttributes,0.4,0.2,0.1,16,8
parseVerbatimString,0.4,0.2,0.1,16,8
parseBigNumber,0.4,0.2,0.1,16,8
parseNull,0.4,0.2,0.1,16,8
parseDouble,0.8,0.4,0.2,16,8
parseBool,0.8,0.4,0.2,16,8
parseArray,1.2000000000000002,0.6000000000000001,0.30000000000000004,16,8
parseSet,1.2000000000000002,0.6000000000000001,0.30000000000000004,16,8
parseMap,1.2000000000000002,0.6000000000000001,0.30000000000000004,16,8
parseReply,1.6,0.8,0.4,16,8
init_genrand64,0.25,0.15,0.1,4,0
init_by_array64,1.55,0.85,0.5,4,0
genrand64_int64,2.45,1.35,0.8,8,4
genrand64_int63,2.45,1.35,0.8,8,8
genrand64_real1,2.45,1.35,0.8,8,8
genrand64_real2,2.45,1.35,0.8,8,8
genrand64_real3,2.45,1.35,0.8,8,8
main,3.35,1.85,1.1,8,4
zlibc_free,0.0,0.0,0.0,8,8
zmalloc_default_oom,0.0,0.0,0.0,4,0
extend_to_usable,0.0,0.0,0.0,12,8
ztrymalloc_usable_internal,0.8,0.4,0.2,12,8
ztrymalloc_usable,1.0,0.5,0.25,12,8
zmalloc,1.2,0.6,0.3,4,8
ztrymalloc,1.2,0.6,0.3,4,8
zmalloc_usable,1.6,0.8,0.4,12,8
zmalloc_no_tcache,2.0,1.0,0.5,4,8
zfree_no_tcache,2.2,1.1,0.55,8,8
ztrycalloc_usable_internal,3.0,1.5,0.75,12,8
ztrycalloc_usable,3.2,1.6,0.8,12,8
zcalloc_num,3.6,1.8,0.9,8,8
zcalloc,3.8000000000000003,1.9000000000000001,0.9500000000000001,4,8
ztrycalloc,3.8000000000000003,1.9000000000000001,0.9500000000000001,4,8
zcalloc_usable,4.2,2.1,1.05,12,8
ztryrealloc_usable_internal,6.4,3.2,1.6,20,8
ztryrealloc_usable,6.6000000000000005,3.3000000000000003,1.6500000000000001,20,8
zrealloc,6.800000000000001,3.4000000000000004,1.7000000000000002,12,8
ztryrealloc,6.800000000000001,3.4000000000000004,1.7000000000000002,12,8
zrealloc_usable,7.200000000000001,3.6000000000000005,1.8000000000000003,20,8
zmalloc_size,7.200000000000001,3.6000000000000005,1.8000000000000003,8,8
zmalloc_usable_size,7.200000000000001,3.6000000000000005,1.8000000000000003,8,8
zfree,7.400000000000001,3.7000000000000006,1.8500000000000003,8,8
zfree_usable,7.600000000000001,3.8000000000000007,1.9000000000000004,16,8
zstrdup,7.600000000000001,3.8000000000000007,1.9000000000000004,8,8
zmalloc_used_memory,7.600000000000001,3.8000000000000007,1.9000000000000004,8,4
zmalloc_set_oom_handler,7.600000000000001,3.8000000000000007,1.9000000000000004,8,0
zmadvise_dontneed,8.200000000000001,4.1000000000000005,2.0500000000000003,8,8
get_proc_stat_ll,10.700000000000001,5.4,2.75,12,8
zmalloc_get_rss,10.9,5.5,2.8,8,4
zmalloc_get_rss,11.1,5.6,2.8499999999999996,8,4
zmalloc_get_rss,11.299999999999999,5.699999999999999,2.8999999999999995,8,4
zmalloc_get_rss,11.499999999999998,5.799999999999999,2.9499999999999993,8,4
zmalloc_get_rss,11.949999999999998,6.049999999999999,3.099999999999999,8,4
zmalloc_get_rss,12.349999999999998,6.249999999999999,3.1999999999999993,8,4
zmalloc_get_rss,12.349999999999998,6.249999999999999,3.1999999999999993,8,4
zmalloc_get_allocator_info,12.349999999999998,6.249999999999999,3.1999999999999993,24,8
set_jemalloc_bg_thread,12.349999999999998,6.249999999999999,3.1999999999999993,4,0
jemalloc_purge,12.749999999999998,6.449999999999999,3.2999999999999994,0,4
zmalloc_get_allocator_info,12.749999999999998,6.449999999999999,3.2999999999999994,24,8
set_jemalloc_bg_thread,12.749999999999998,6.449999999999999,3.2999999999999994,4,0
jemalloc_purge,12.749999999999998,6.449999999999999,3.2999999999999994,0,4
zmalloc_get_smap_bytes_by_field,14.099999999999998,7.499999999999999,4.1499999999999995,16,8
zmalloc_get_smap_bytes_by_field,15.099999999999998,7.999999999999999,4.3999999999999995,16,8
zmalloc_get_private_dirty,15.099999999999998,7.999999999999999,4.3999999999999995,8,4
zmalloc_get_memory_size,15.499999999999998,8.2,4.499999999999999,8,4
zmalloc_test,15.499999999999998,8.2,4.499999999999999,16,8
zipmapNew,0.0,0.0,0.0,8,8
zipmapDecodeLength,0.2,0.1,0.05,8,8
zipmapGetEncodedLengthSize,0.4,0.2,0.1,8,8
zipmapEncodeLength,1.2000000000000002,0.6000000000000001,0.30000000000000004,12,8
zipmapLookupRaw,2.25,1.1500000000000001,0.6000000000000001,28,8
zipmapRequiredLength,2.65,1.35,0.7000000000000001,8,4
zipmapRawKeyLength,2.65,1.35,0.7000000000000001,8,8
zipmapRawValueLength,2.65,1.35,0.7000000000000001,8,8
zipmapRawEntryLength,2.65,1.35,0.7000000000000001,8,8
zipmapResize,2.65,1.35,0.7000000000000001,12,8
zipmapSet,4.25,2.1500000000000004,1.1,40,8
zipmapDel,5.25,2.6500000000000004,1.35,28,8
zipmapRewind,5.25,2.6500000000000004,1.35,8,8
zipmapNext,5.85,2.95,1.5,40,8
zipmapGet,6.05,3.0500000000000003,1.55,36,8
zipmapExists,6.05,3.0500000000000003,1.55,20,8
zipmapLen,6.9,3.5000000000000004,1.8,8,8
zipmapBlobLen,6.9,3.5000000000000004,1.8,8,8
zipmapValidateIntegrity,8.95,4.550000000000001,2.35,16,8
zipmapRepr,10.6,5.450000000000001,2.85,8,8
zipmapTest,11.5,5.950000000000001,3.1500000000000004,16,8
syncWrite,1.4500000000000002,0.7500000000000001,0.4,24,8
syncRead,3.3000000000000003,1.7000000000000002,0.9,24,8
syncReadLine,4.3500000000000005,2.25,1.2000000000000002,24,8
updateLFU,0.0,0.0,0.0,8,8
lookupKey,2.6,1.3,0.65,20,8
lookupKeyReadWithFlags,2.6,1.3,0.65,20,8
lookupKeyRead,2.6,1.3,0.65,16,8
lookupKeyWriteWithFlags,2.6,1.3,0.65,20,8
lookupKeyWrite,2.6,1.3,0.65,16,8
lookupKeyReadOrReply,2.8000000000000003,1.4000000000000001,0.7000000000000001,24,8
lookupKeyWriteOrReply,3.0000000000000004,1.5000000000000002,0.7500000000000001,24,8
dbAdd,3.2000000000000006,1.6000000000000003,0.8000000000000002,24,8
dbAddRDBLoad,3.6000000000000005,1.8000000000000003,0.9000000000000001,20,8
dbSetValue,4.4,2.2,1.1,28,8
dbReplaceValue,4.4,2.2,1.1,24,8
